u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at,product_category
M5RRCOWU,Seagate 2 TB External Hard Disk Drive (HDD),5599,7999,30% off,78,9,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-2-tb-external-hard-disk-drive-hdd/p/itmc444d99f1e162?pid=ACCFXDGFK4AJZGCS&lid=LSTACCFXDGFK4AJZGCSBSMWFH&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_170&otracker=browse&fm=organic&iid=7c222d20-4d75-45dc-8e1c-8d0cc4343bd7.ACCFXDGFK4AJZGCS.SEARCH&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:38.013149+05:30,HDD
5NUGIY5H,WD Elements 2 TB Wired External Hard Disk Drive (HDD),4999,7905,36% off,77384,7076,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0, USB 2.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-elements-2-tb-wired-external-hard-disk-drive-hdd/p/itmf5ga7rqpzjk4c?pid=ACCF5GA7DQB5UYKF&lid=LSTACCF5GA7DQB5UYKFQ9OORP&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_171&otracker=browse&fm=organic&iid=en_hUIE32q737dtRhi1cLzzPfOIl8i8D9miCmNB3uKH8ya1HomRwwRG4yrAMBK39eUO8KsO8evchuGg0YFlgim87A%3D%3D&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:38.176213+05:30,HDD
OOMY3I28,WD 1.5 TB Wired External Hard Disk Drive (HDD),3898,5600,30% off,77384,7076,4.4,"['Portable Hard Drive', 'Capacity: 1.5 TB', 'Connectivity: USB 3.0, USB 2.0', '1 Port', '2 Years Warranty']",https://www.flipkart.com/wd-1-5-tb-wired-external-hard-disk-drive-hdd/p/itmfcyh2wheuvhbk?pid=ACCFCYH2FGJBJRFS&lid=LSTACCFCYH2FGJBJRFSW7VVVN&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_172&otracker=browse&fm=organic&iid=en_hUIE32q737dtRhi1cLzzPfOIl8i8D9miCmNB3uKH8ya98HVDSh9lUwMSqL8MuAYHSg31jb%2FzuQhTxD8tJkOtuA%3D%3D&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:38.326807+05:30,HDD
5QT61VSS,Seagate ES.3 2 TB Desktop Internal Hard Disk Drive (HDD) (Segate ST2000NM0033),5217,8999,42% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 2 TB', 'Desktop']",https://www.flipkart.com/seagate-es-3-2-tb-desktop-internal-hard-disk-drive-hdd-segate-st2000nm0033/p/itm75984d2a608e2?pid=IHDG6URHCK8GU4TP&lid=LSTIHDG6URHCK8GU4TPC2OP6T&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_173&otracker=browse&fm=organic&iid=7c222d20-4d75-45dc-8e1c-8d0cc4343bd7.IHDG6URHCK8GU4TP.SEARCH&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:38.666795+05:30,HDD
HGU88UNU,Synology DiskStation DS220j 0 TB External Hard Disk Drive (HDD),19898,32000,37% off,25,3,4.2,"['Desktop Hard Drive', 'Capacity: 0 TB', 'Connectivity: Gigabit Ethernet, USB 3.0', '3 Ports', '2 Years Warranty']",https://www.flipkart.com/synology-diskstation-ds220j-0-tb-external-hard-disk-drive-hdd/p/itmc09d28a83ae39?pid=ACCFXEPKYBTRHMV8&lid=LSTACCFXEPKYBTRHMV8ES7RZ0&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_174&otracker=browse&fm=organic&iid=7c222d20-4d75-45dc-8e1c-8d0cc4343bd7.ACCFXEPKYBTRHMV8.SEARCH&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:39.377508+05:30,HDD
R0QLBGTD,WD My Cloud Home 8 TB External Hard Disk Drive (HDD) with  8 TB  Cloud Storage,28499,40000,28% off,92,10,4.2,"['Network Hard Drive', 'Capacity: 8 TB', 'Connectivity: USB 3.0, Gigabit Ethernet', '8 TB Cloud Backup', '2 Years Warranty']",https://www.flipkart.com/wd-my-cloud-home-8-tb-external-hard-disk-drive-hdd-storage/p/itmf278wgezd55fm?pid=ACCFVFDQD883TS3H&lid=LSTACCFVFDQD883TS3H3HKJRO&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_175&otracker=browse&fm=organic&iid=7c222d20-4d75-45dc-8e1c-8d0cc4343bd7.ACCFVFDQD883TS3H.SEARCH&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:39.528352+05:30,HDD
RJYH718T,Synology DS720+ 0 TB External Hard Disk Drive (HDD),44589,80750,44% off,2,1,5,"['Desktop Hard Drive', 'Capacity: 0 TB', 'Connectivity: Gigabit Ethernet, eSATA, USB 3.0', '5 Ports', '3 Years Warranty']",https://www.flipkart.com/synology-ds720-0-tb-external-hard-disk-drive-hdd/p/itm0b315915bd339?pid=ACCFXEPKQZTHNGAF&lid=LSTACCFXEPKQZTHNGAFXDEMFH&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_176&otracker=browse&fm=organic&iid=7c222d20-4d75-45dc-8e1c-8d0cc4343bd7.ACCFXEPKQZTHNGAF.SEARCH&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:40.153753+05:30,HDD
3Y102BPE,WD My Passport 1 TB External Hard Disk Drive (HDD),3799,8120,53% off,29102,2636,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-1-tb-external-hard-disk-drive-hdd/p/itm49af26ca1ad50?pid=ACCFH7XCF2FAQQ2A&lid=LSTACCFH7XCF2FAQQ2APHKVSD&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_177&otracker=browse&fm=organic&iid=en_hUIE32q737dtRhi1cLzzPfOIl8i8D9miCmNB3uKH8yZ2a39d1UaXXQW8d2yDPTMg6%2Ffr9apP%2BUJ3od%2B3Twqr7w%3D%3D&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:40.323384+05:30,HDD
5BMIMNMV,WD My Passport 2 TB External Hard Disk Drive (HDD),5199,8385,37% off,29102,2636,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-2-tb-external-hard-disk-drive-hdd/p/itm5b99655b2db2c?pid=ACCFH7XCSJRDF2DK&lid=LSTACCFH7XCSJRDF2DKPWATKL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_178&otracker=browse&fm=organic&iid=en_hUIE32q737dtRhi1cLzzPfOIl8i8D9miCmNB3uKH8yYwdPeVa6gQKZ0y%2BxM%2FrGerpA9i0wKvLoVlogVwGO%2BKdA%3D%3D&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:40.522953+05:30,HDD
RN6H9I5H,Seagate Ironwolf NAS with 3.5 inch SATA 6 Gb/s 5900 RPM 64 MB Cache for RAID Network Attached Storage ...,7199,7999,10% off,12,1,4.1,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 2 TB', 'Network Attached Storage', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-ironwolf-nas-3-5-inch-sata-6-gb-s-5900-rpm-64-mb-cache-raid-network-attached-storage-2-tb-internal-hard-disk-drive-hdd-st2000vn004/p/itmequj9vzz8zree?pid=IHDG6EZXJGQUAHJR&lid=LSTIHDG6EZXJGQUAHJRXTSSDQ&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_179&otracker=browse&fm=organic&iid=7c222d20-4d75-45dc-8e1c-8d0cc4343bd7.IHDG6EZXJGQUAHJR.SEARCH&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:40.794069+05:30,HDD
9RN15TL8,Synology DiskStation DS218 0 TB External Hard Disk Drive (HDD),29850,51000,41% off,0,0,0,"['Desktop Hard Drive', 'Capacity: 0 TB', 'Connectivity: USB 2.0, Gigabit Ethernet, USB 3.0', '4 Ports', '2 Years Warranty']",https://www.flipkart.com/synology-diskstation-ds218-0-tb-external-hard-disk-drive-hdd/p/itm5adee151a742b?pid=ACCFXEPK42MBUHSU&lid=LSTACCFXEPK42MBUHSUMODVK9&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_180&otracker=browse&fm=organic&iid=7c222d20-4d75-45dc-8e1c-8d0cc4343bd7.ACCFXEPK42MBUHSU.SEARCH&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:41.563770+05:30,HDD
8ISCWQLK,WD My Passport 5 TB External Hard Disk Drive (HDD),8599,20000,57% off,29102,2636,4.4,"['Portable Hard Drive', 'Capacity: 5 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-5-tb-external-hard-disk-drive-hdd/p/itmcfbc6e4e2713f?pid=ACCFH7XCDNVV7YFJ&lid=LSTACCFH7XCDNVV7YFJHCKEQL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_181&otracker=browse&fm=organic&iid=en_hUIE32q737dtRhi1cLzzPfOIl8i8D9miCmNB3uKH8ybQlo%2F7P%2FiQOE96TRd89jJJiYaZUZHgnWdDTS1CgKI9iQ%3D%3D&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:41.719711+05:30,HDD
UZDJJ3V2,WD My Passport 2 TB External Hard Disk Drive (HDD),5099,8385,39% off,29102,2636,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-2-tb-external-hard-disk-drive-hdd/p/itm07a1c9ee6d776?pid=ACCFH7XCHDGQGGFG&lid=LSTACCFH7XCHDGQGGFGVTWPJ7&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_182&otracker=browse&fm=organic&iid=en_hUIE32q737dtRhi1cLzzPfOIl8i8D9miCmNB3uKH8yYcSTvR6RPbTtyytE%2BXp7V%2Bpjotn4DCebFRJY466thUqQ%3D%3D&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:41.871080+05:30,HDD
CDB9COD1,WD My Cloud EX4100 0 TB External Hard Disk Drive (HDD),28228,38799,27% off,15,0,4.5,"['Network Hard Drive', 'Capacity: 0 TB', 'Connectivity: Gigabit Ethernet, USB 3.0', '2 Years Limited Warranty']",https://www.flipkart.com/wd-my-cloud-ex4100-0-tb-external-hard-disk-drive-hdd/p/itmfcgcuq8axzhrq?pid=ACCFCGCUH3BSRCNH&lid=LSTACCFCGCUH3BSRCNH904UIR&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_183&otracker=browse&fm=organic&iid=7c222d20-4d75-45dc-8e1c-8d0cc4343bd7.ACCFCGCUH3BSRCNH.SEARCH&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:42.133546+05:30,HDD
3D4DE5VP,WD Blue 1 TB Laptop Internal Hard Disk Drive (HDD) (WD10SPZX/WD10JPVX),3911,4980,21% off,264,37,3.9,"['Type: HDD', 'Interface: SATA', 'Form Factor: 2.5 Inch', 'Capacity: 1 TB', 'Laptop', '2 Year Warranty']",https://www.flipkart.com/wd-blue-1-tb-laptop-internal-hard-disk-drive-hdd-wd10spzx-wd10jpvx/p/itmfypdfjnxyhaqm?pid=IHDFYZXFQVSVQ485&lid=LSTIHDFYZXFQVSVQ485THDCKJ&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_184&otracker=browse&fm=organic&iid=7c222d20-4d75-45dc-8e1c-8d0cc4343bd7.IHDFYZXFQVSVQ485.SEARCH&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:42.389140+05:30,HDD
L3BXHWKT,WD WD Blue PC Hard Drive 2 TB Desktop Internal Hard Disk Drive (HDD) (Western Digital 2TB - WD20EZBX),5190,6900,24% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 2 TB', 'Desktop']",https://www.flipkart.com/wd-blue-pc-hard-drive-2-tb-desktop-internal-disk-hdd-western-digital-2tb-wd20ezbx/p/itm841da52c92600?pid=IHDGDVS6QGNXGUWM&lid=LSTIHDGDVS6QGNXGUWMHULCYZ&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_185&otracker=browse&fm=organic&iid=7c222d20-4d75-45dc-8e1c-8d0cc4343bd7.IHDGDVS6QGNXGUWM.SEARCH&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:42.694207+05:30,HDD
L9429H0S,WD Purple 2 TB Surveillance Systems Internal Hard Disk Drive (HDD) (2TB 3.5-inch SATA 256MB Cache - WD...,4999,6650,24% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 2 TB', 'Surveillance Systems']",https://www.flipkart.com/wd-purple-2-tb-surveillance-systems-internal-hard-disk-drive-hdd-2tb-3-5-inch-sata-256mb-cache-wd22purz/p/itmf750d1de3cabb?pid=IHDGHBZYGHY8JMPY&lid=LSTIHDGHBZYGHY8JMPYV5XRSB&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_186&otracker=browse&fm=organic&iid=7c222d20-4d75-45dc-8e1c-8d0cc4343bd7.IHDGHBZYGHY8JMPY.SEARCH&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:43.478877+05:30,HDD
TP00MCWU,Seagate Expansion for Windows and Mac with 3 years Data Recovery Services – Portable 1 TB External Har...,3699,4999,26% off,2031,137,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-expansion-windows-mac-3-years-data-recovery-services-portable-1-tb-external-hard-disk-drive-hdd/p/itmcefa901213e7c?pid=ACCG3FE4FYCHZ3U2&lid=LSTACCG3FE4FYCHZ3U241JKWA&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_187&otracker=browse&fm=organic&iid=en_hUIE32q737dtRhi1cLzzPfOIl8i8D9miCmNB3uKH8yZEdAXS2kejTatmnj0HIolvmiR8LJrR2XEfSZuWB%2BPinA%3D%3D&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:43.634400+05:30,HDD
R9S7GWFI,WD My Passport 2 TB External Hard Disk Drive (HDD),5199,8385,37% off,29102,2636,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-2-tb-external-hard-disk-drive-hdd/p/itmf9a9fa04971f3?pid=ACCFH7XCUTGGUUEY&lid=LSTACCFH7XCUTGGUUEYALEGDC&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_188&otracker=browse&fm=organic&iid=en_hUIE32q737dtRhi1cLzzPfOIl8i8D9miCmNB3uKH8yZw%2BZWKN9Ua%2FuGgyqBbKanacJzTNcqEkK70WwLVF0Qe4Q%3D%3D&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:43.798746+05:30,HDD
DA7QFCVI,GEONIX HDD 500 GB Desktop Internal Hard Disk Drive (HDD) (GX500),1189,1999,40% off,3,1,2.3,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 500 GB', 'Desktop', '2 YEARS']",https://www.flipkart.com/geonix-hdd-500-gb-desktop-internal-hard-disk-drive-hdd-gx500/p/itmb8d3a5818d3f3?pid=IHDGC8Y7VJM9TMSU&lid=LSTIHDGC8Y7VJM9TMSU3HMUTN&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_189&otracker=browse&fm=organic&iid=7c222d20-4d75-45dc-8e1c-8d0cc4343bd7.IHDGC8Y7VJM9TMSU.SEARCH&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:44.554015+05:30,HDD
F7YDKGFZ,Seagate Barracuda with 2.5 inch SATA 6 Gb/s 5400 RPM 128 MB Cache for PC Laptop 2 TB Laptop Internal H...,7700,7999,3% off,92,15,4.2,"['Type: HDD', 'Interface: SATA', 'Form Factor: 2.5 Inch', 'Capacity: 2 TB', 'Laptop', '2 Years Limited Warranty']",https://www.flipkart.com/seagate-barracuda-2-5-inch-sata-6-gb-s-5400-rpm-128-mb-cache-pc-laptop-2-tb-internal-hard-disk-drive-hdd-st2000lm015/p/itmequj8brnvzyan?pid=IHDG6EZXHS9NGCXB&lid=LSTIHDG6EZXHS9NGCXBU6K75L&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_190&otracker=browse&fm=organic&iid=7c222d20-4d75-45dc-8e1c-8d0cc4343bd7.IHDG6EZXHS9NGCXB.SEARCH&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:45.373107+05:30,HDD
Q98B5QY4,"Seagate Barracuda - 3.5 inch SATA 6 Gb/s, 7200 RPM, 64 MB Cache 1 TB Desktop Internal Hard Disk Drive ...",3409,4124,17% off,257,41,3.8,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 1 TB', 'Desktop', '2 Years Limited Warranty']",https://www.flipkart.com/seagate-barracuda-3-5-inch-sata-6-gb-s-7200-rpm-64-mb-cache-1-tb-desktop-internal-hard-disk-drive-hdd-st1000dm010/p/itmeqn3rdgnqjshd?pid=IHDG6EZXTZ3AY3ZA&lid=LSTIHDG6EZXTZ3AY3ZA506XYB&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_191&otracker=browse&fm=organic&iid=en_hUIE32q737dtRhi1cLzzPfOIl8i8D9miCmNB3uKH8ybzoFamawlVpcyQwrimsS6%2BMbD3a9gqPJX5iuBDMx6spw%3D%3D&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:45.525679+05:30,HDD
2DPVB4CS,"Seagate Barracuda - 3.5 inch SATA 6 Gb/s, 5400 RPM, 256 MB Cache 2 TB Desktop Internal Hard Disk Drive...",4739,5999,21% off,114,13,3.6,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 2 TB', 'Desktop', '2 Years Limited Warranty']",https://www.flipkart.com/seagate-barracuda-3-5-inch-sata-6-gb-s-5400-rpm-256-mb-cache-2-tb-desktop-internal-hard-disk-drive-hdd-st2000dm005/p/itmfayzuehbej67g?pid=IHDG6EZX7SPKYRPP&lid=LSTIHDG6EZX7SPKYRPP9QHIMS&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_8_192&otracker=browse&fm=organic&iid=en_hUIE32q737dtRhi1cLzzPfOIl8i8D9miCmNB3uKH8ybxMxwE0dNmVc94zeFZVQyc4D%2FDmM%2BQnk%2FdpQrTRXOx8w%3D%3D&ppt=None&ppn=None&ssid=0tegqqthfk0000001666437213074,2022-10-22 16:42:45.678049+05:30,HDD
GGN6N6Z4,"WD SC HA520 2 TB Desktop, Network Attached Storage, Surveillance Systems Internal Hard Disk Drive (HDD...",4839,6999,30% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 2 TB', 'Desktop, Network Attached Storage, Surveillance Systems']",https://www.flipkart.com/wd-sc-ha520-2-tb-desktop-network-attached-storage-surveillance-systems-internal-hard-disk-drive-hdd-wd22purz/p/itm339fe994757ba?pid=IHDGD7EE7QDJPC4H&lid=LSTIHDGD7EE7QDJPC4HYRZ5RK&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_9_193&otracker=browse&fm=organic&iid=45ad7692-4551-4b54-bb2d-c71d4872bdfa.IHDGD7EE7QDJPC4H.SEARCH&ppt=None&ppn=None&ssid=l7y7yb91lc0000001666437223131,2022-10-22 16:42:47.243318+05:30,HDD
F6YYVE7S,Seagate SGT320 320 GB Laptop Internal Hard Disk Drive (HDD) (320 GB Internal Hard),1060,2000,47% off,27,6,3.7,"['Type: HDD', 'Interface: SATA', 'Form Factor: 2.5 Inch', 'Capacity: 320 GB', 'Laptop']",https://www.flipkart.com/seagate-sgt320-320-gb-laptop-internal-hard-disk-drive-hdd-320-hard/p/itmb1c74b62e9df4?pid=IHDFTXGTF7M92VFF&lid=LSTIHDFTXGTF7M92VFFAOJ8FF&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_9_194&otracker=browse&fm=organic&iid=45ad7692-4551-4b54-bb2d-c71d4872bdfa.IHDFTXGTF7M92VFF.SEARCH&ppt=None&ppn=None&ssid=l7y7yb91lc0000001666437223131,2022-10-22 16:42:47.848037+05:30,HDD
MNU0CAWQ,Seagate Sky Hawk 1 TB Surveillance Systems Internal Hard Disk Drive (HDD) (ST1000VX005),3405,5600,39% off,288,32,3.9,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 1 TB', 'Surveillance Systems', '2 Years Carry-in Seagate Service Centre']",https://www.flipkart.com/seagate-sky-hawk-1-tb-surveillance-systems-internal-hard-disk-drive-hdd-st1000vx005/p/itmeprf36uggcmj8?pid=IHDEPREXNP9RBTDG&lid=LSTIHDEPREXNP9RBTDGQURQ0H&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_9_195&otracker=browse&fm=organic&iid=45ad7692-4551-4b54-bb2d-c71d4872bdfa.IHDEPREXNP9RBTDG.SEARCH&ppt=None&ppn=None&ssid=l7y7yb91lc0000001666437223131,2022-10-22 16:42:48.098905+05:30,HDD
6NHB1SXI,"DAICHI VA29 1 TB Desktop, Network Attached Storage, Surveillance Systems Internal Hard Disk Drive (HDD...",3350,3999,16% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 1 TB', 'Desktop, Network Attached Storage, Surveillance Systems']",https://www.flipkart.com/daichi-va29-1-tb-desktop-network-attached-storage-surveillance-systems-internal-hard-disk-drive-hdd-d1-d001/p/itmddb299919e88c?pid=IHDGD7DMUE2BJBWD&lid=LSTIHDGD7DMUE2BJBWDURM3SS&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_9_196&otracker=browse&fm=organic&iid=45ad7692-4551-4b54-bb2d-c71d4872bdfa.IHDGD7DMUE2BJBWD.SEARCH&ppt=None&ppn=None&ssid=l7y7yb91lc0000001666437223131,2022-10-22 16:42:48.439171+05:30,HDD
4AXPBJHW,WD Elements 2 TB Wired External Hard Disk Drive (HDD),4999,7905,36% off,77384,7076,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0, USB 2.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-elements-2-tb-wired-external-hard-disk-drive-hdd/p/itmf5ga7rqpzjk4c?pid=ACCF5GA7DQB5UYKF&lid=LSTACCF5GA7DQB5UYKFQ9OORP&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_9_197&otracker=browse&fm=organic&iid=en_pWtbFDdwwgtDIgvUuLHIyqZaP8ceQuJhbiLS9pvz0Ixm%2BnxQ4FQJ3iUk50j0jAL18KsO8evchuGg0YFlgim87A%3D%3D&ppt=None&ppn=None&ssid=l7y7yb91lc0000001666437223131,2022-10-22 16:42:48.591489+05:30,HDD
7LBOS0NV,WD 1.5 TB Wired External Hard Disk Drive (HDD),3898,5600,30% off,77384,7076,4.4,"['Portable Hard Drive', 'Capacity: 1.5 TB', 'Connectivity: USB 3.0, USB 2.0', '1 Port', '2 Years Warranty']",https://www.flipkart.com/wd-1-5-tb-wired-external-hard-disk-drive-hdd/p/itmfcyh2wheuvhbk?pid=ACCFCYH2FGJBJRFS&lid=LSTACCFCYH2FGJBJRFSW7VVVN&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_9_198&otracker=browse&fm=organic&iid=en_pWtbFDdwwgtDIgvUuLHIyqZaP8ceQuJhbiLS9pvz0IzxwpzBjhp4%2FiXDevUqBuXSSg31jb%2FzuQhTxD8tJkOtuA%3D%3D&ppt=None&ppn=None&ssid=l7y7yb91lc0000001666437223131,2022-10-22 16:42:48.763282+05:30,HDD
EOFM9ZK1,Seagate SkyHawk 1 TB Surveillance Systems Internal Hard Disk Drive (HDD) (ST1000VX005),3680,5099,27% off,288,32,3.9,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 1 TB', 'Surveillance Systems', '2 year Limited Warranty']",https://www.flipkart.com/seagate-skyhawk-1-tb-surveillance-systems-internal-hard-disk-drive-hdd-st1000vx005/p/itmeprf36uggcmj8?pid=IHDEVQBGJH6XRHEE&lid=LSTIHDEVQBGJH6XRHEESZ7ID4&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_9_199&otracker=browse&fm=organic&iid=45ad7692-4551-4b54-bb2d-c71d4872bdfa.IHDEVQBGJH6XRHEE.SEARCH&ppt=None&ppn=None&ssid=l7y7yb91lc0000001666437223131,2022-10-22 16:42:49.577576+05:30,HDD
7A8C836T,Synology DiskStation DS220+ 0 TB External Hard Disk Drive (HDD),32700,57250,42% off,22,1,4.8,"['Desktop Hard Drive', 'Capacity: 0 TB', 'Connectivity: Gigabit Ethernet, USB 3.0', '4 Ports', '2 Years Warranty']",https://www.flipkart.com/synology-diskstation-ds220-0-tb-external-hard-disk-drive-hdd/p/itma1d00f69fb97a?pid=ACCFXEPKTFCG2WCF&lid=LSTACCFXEPKTFCG2WCF4OMQOU&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_9_200&otracker=browse&fm=organic&iid=45ad7692-4551-4b54-bb2d-c71d4872bdfa.ACCFXEPKTFCG2WCF.SEARCH&ppt=None&ppn=None&ssid=l7y7yb91lc0000001666437223131,2022-10-22 16:42:50.252032+05:30,HDD
ANVZ3RX6,WD My Passport 1 TB External Hard Disk Drive (HDD),3799,8120,53% off,29102,2636,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-1-tb-external-hard-disk-drive-hdd/p/itm49af26ca1ad50?pid=ACCFH7XCF2FAQQ2A&lid=LSTACCFH7XCF2FAQQ2APHKVSD&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_9_201&otracker=browse&fm=organic&iid=en_pWtbFDdwwgtDIgvUuLHIyqZaP8ceQuJhbiLS9pvz0Ixcfj%2BOI9XwdJQOXk%2BMMlXz6%2Ffr9apP%2BUJ3od%2B3Twqr7w%3D%3D&ppt=None&ppn=None&ssid=l7y7yb91lc0000001666437223131,2022-10-22 16:42:50.402728+05:30,HDD
