name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,created_at
Candes 80 cm (32 inch) HD Ready LED TV,7449,22690,67% off,69,8,3.9,"['HD Ready 1366 x 768 Pixels', '20 Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', '1 Year Candes Domestic Warranty']",2022-09-24 23:32:51.988472+05:30
Adsun Smart Series 60 cm (24 inch) HD Ready LED Smart Android Based TV,6240,18999,67% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:51.989472+05:30
TOSHIBA 80 cm (32 inch) HD Ready LED Smart VIDAA TV with VIDAA OS,12499,14990,16% off,233,31,4.3,"['Operating System: VIDAA', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty']",2022-09-24 23:32:51.989472+05:30
Thomson OATHPRO Series 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & D...,29999,49999,40% off,26084,6929,4.5,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product & 6 Months on Accessories']",2022-09-24 23:32:51.989472+05:30
Mi Q1 189.34 cm (75 inch) QLED Ultra HD (4K) Smart Android TV,129999,199999,35% off,4751,630,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and Additional 1 Year for Panel']",2022-09-24 23:32:51.989472+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-24 23:32:51.990472+05:30
SONY Bravia 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV with Google TV,47610,69900,31% off,4,0,5,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Manufacturer Warranty']",2022-09-24 23:32:51.990472+05:30
SAMSUNG 6 125 cm (50 inch) QLED Ultra HD (4K) Smart Tizen TV,57590,89990,36% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product.']",2022-09-24 23:32:51.990472+05:30
SAMSUNG 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,172790,284990,39% off,0,0,0,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '60 W Speaker Output', '120 Hz Refresh Rate', '4 x HDMI | 2 x USB', '1 Year Warranty on Product and 1 Year Additional on Panel']",2022-09-24 23:32:51.991472+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:51.991472+05:30
SONY 139 cm (55 inch) Ultra HD (4K) LED Smart Android Based TV,99990,129990,23% off,9,1,4.8,"['Operating System: Android Based', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Manufacturer Warranty']",2022-09-24 23:32:52.660338+05:30
Infinix X1 108 cm (43 inch) Full HD LED Smart Android TV with Eye Care Technology,24999,24999,0,14037,2110,4.2,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Domestic Warranty']",2022-09-24 23:32:52.660338+05:30
LG 164 cm (65 Inch) OLED Ultra HD (4K) Smart WebOS TV,215990,399990,46% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty']",2022-09-24 23:32:52.660338+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-24 23:32:52.660338+05:30
LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV,35940,57990,38% off,9,0,4.6,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '20W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",2022-09-24 23:32:52.661337+05:30
Hisense A4G Series 108 cm (43 inch) Full HD LED Smart Android TV with DTS Virtual X,22999,34990,34% off,70,14,4.2,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '2 Years Comprehensive Warranty']",2022-09-24 23:32:52.661337+05:30
LG 164 cm (65 inch) OLED Ultra HD (4K) Smart WebOS TV,159990,224990,28% off,85,12,3.9,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-24 23:32:52.661337+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10778,1544,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:52.662337+05:30
Hyundai 140 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,35990,97990,63% off,29,4,4.3,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months on Remote']",2022-09-24 23:32:52.662337+05:30
Hisense U6G Series 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV With Full Array Local Dimming,47990,79990,40% off,492,90,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Years Comprehensive Warranty']",2022-09-24 23:32:52.662337+05:30
Blaupunkt Cybersound 108 cm (43 Inch) Full HD LED Smart Android TV with 40W Speaker,18999,28999,34% off,8072,1855,4.4,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product and 6 Months on Accessories']",2022-09-24 23:32:52.662337+05:30
Adsun Smart Series 60 cm (24 inch) HD Ready LED Smart Android Based TV,6240,18999,67% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:52.663337+05:30
KLASS 102 cm (40 inch) HD Ready LED Smart Android TV,11995,26499,54% off,0,0,0,"['Operating System: Android', 'HD Ready 1920 x 1080 Pixels', 'Expect Display all are Under Warranty']",2022-09-24 23:32:52.663337+05:30
Candes 81 cm (32 inch) HD Ready LED Smart Android TV,8490,24490,65% off,718,135,3.9,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Candes Domestic Warranty']",2022-09-24 23:32:52.664340+05:30
SONY 139 cm (55 Inch) Ultra HD (4K) LCD Smart Google TV,87900,129900,32% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3,840 x 2160 Pixels', '1 Year Warranty']",2022-09-24 23:32:52.664340+05:30
Adsun 60 cm (24 inch) HD Ready LED TV,5088,12999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:52.664340+05:30
Xiaomi OLED Vision 138.8 cm (55 inches) 4K Ultra HD Smart Android TV with Dolby Vision IQ and Dolby At...,89999,199999,55% off,18,3,4.6,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 2 Years for Panel']",2022-09-24 23:32:52.664340+05:30
SAMSUNG Q60BAKL 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,74990,121990,38% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-24 23:32:52.665337+05:30
Nokia 127 cm (50 inch) Ultra HD 4K LED Smart Android TV with Sound by Onkyo and Dolby Atmos,32999,54990,39% off,2020,329,4.4,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '48 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'VA Panel', '1 Year Warranty on Product']",2022-09-24 23:32:52.665337+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:52.665337+05:30
Coocaa Frameless 138 cm (55 inch) Ultra HD (4K) LED Smart Google TV with With 3 Years Warranty,37999,89999,57% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '3 Years Warranty on Product (Offer Valid Till 30 - Oct - 2022)']",2022-09-24 23:32:52.666336+05:30
TOSHIBA E35KP 80 cm (32 inch) HD Ready LED Smart Android TV with DTS Virtual X (2022 Model),14990,24990,40% off,751,169,4.4,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product From Toshiba']",2022-09-24 23:32:52.666336+05:30
OnePlus Q1 Series 138.8 cm (55 inch) QLED Ultra HD (4K) Smart Android TV Sliding Soundbar,65999,99900,33% off,54,8,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 year warranty on product and 1 year warranty on panel']",2022-09-24 23:32:52.666336+05:30
Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,5299,10192,48% off,48,5,3,"['HD Ready 1366*768 Pixels', '1 Year Manufacturer Warranty']",2022-09-24 23:32:52.666336+05:30
SAMSUNG BU8570UL 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,108979,147900,26% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-24 23:32:53.384810+05:30
Vu cinema TV 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,28999,50000,42% off,556,67,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:53.384810+05:30
TCL C825 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV (Graphite Grey) (2021 Model) | Mini LED ...,95990,239990,60% off,10,0,5,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Year Product Warranty']",2022-09-24 23:32:53.385811+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:53.385811+05:30
PHILIPS 8100 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV,45999,79990,42% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Years Warranty']",2022-09-24 23:32:53.385811+05:30
Hisense A4G Series 80 cm (32 inch) HD Ready LED Smart Android TV with DTS Virtual X,11990,24990,52% off,70,14,4.2,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Warranty']",2022-09-24 23:32:53.385811+05:30
Vu cinema TV 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV,35999,60000,40% off,692,90,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:53.386811+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10778,1544,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:53.386811+05:30
NOKIA 165 cm (65 inch) Ultra HD 4K LED Smart Android TV with Sound by Onkyo and Dolby Atmos,59999,79999,25% off,2020,329,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:53.386811+05:30
Cellecor 80 cm (32 inch) Full HD LED Smart Android TV,10099,17999,43% off,4,0,2,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '2 Year Standard Manufacturer Warranty From Cellecor']",2022-09-24 23:32:53.386811+05:30
SAMSUNG 165 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,119990,229990,47% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive and 1 Year Additional on Panel']",2022-09-24 23:32:53.387811+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:53.387811+05:30
SAMSUNG 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV with Voice Search,81999,129900,36% off,6890,1031,4.5,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional warranty on Panel']",2022-09-24 23:32:53.387811+05:30
SONY Bravia 138.8 cm (55 inch) Ultra HD (4K) LED Smart Google TV with Google TV,66510,99900,33% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Manufacturer Warranty']",2022-09-24 23:32:53.387811+05:30
Nokia 109 cm (43 inch) Full HD LED Smart Android TV with Sound by JBL and Powered by Harman AudioEFX,23999,41999,42% off,5897,1045,4,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:53.388812+05:30
Adsun Smart Series 60 cm (24 inch) HD Ready LED Smart Android Based TV,6240,18999,67% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:53.388812+05:30
SAMSUNG 80 cm (32 Inch) HD Ready LED Smart Tizen TV,22440,26900,16% off,0,0,0,"['Operating System: Tizen', 'HD Ready 1,366 x 768 Pixels', '1 Year Warranty']",2022-09-24 23:32:53.388812+05:30
Candes 80 cm (32 inch) HD Ready LED Smart Android TV,9490,27690,65% off,177,26,4,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Candes Domestic Warranty']",2022-09-24 23:32:53.388812+05:30
SAMSUNG 125 cm (50 inch) Ultra HD (4K) LED Smart Tizen TV,49999,70900,29% off,33,5,3.9,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel']",2022-09-24 23:32:53.389812+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-24 23:32:53.389812+05:30
SONY Bravia 80 cm (32 inch) HD Ready LED Smart Google TV,26440,34900,24% off,8,1,4.1,"['Operating System: Google TV', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty']",2022-09-24 23:32:53.389812+05:30
Vu Masterpiece 215 cm (85 inch) QLED Ultra HD (4K) Smart Android TV,259999,350000,25% off,22,6,4.2,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Vu Domestic Warranty']",2022-09-24 23:32:53.389812+05:30
iFFALCON by TCL 79.97 cm (32 inch) HD Ready LED TV,10799,18990,43% off,1354,130,4.2,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:53.390811+05:30
Adsun 60 cm (24 inch) HD Ready LED TV,5088,12999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:53.390811+05:30
MarQ By Flipkart Innoview 108 cm (43 inch) Full HD LED Smart Android TV (43AAFHDM),23999,28999,17% off,6773,905,4.1,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:54.057779+05:30
Cellecor 80 cm (32 inch) Full HD LED Smart Android TV,9999,18999,47% off,0,0,0,"['Operating System: Android', 'Full HD 1366 x 768 Pixels', '2 Year Standard Manufacturer Warranty From Cellecor']",2022-09-24 23:32:54.057779+05:30
SONY 189 cm (75 inch) Ultra HD (4K) LED Smart Android TV,273900,379900,27% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 × 2160 Pixels', '1 Year Warranty on Product from Sony']",2022-09-24 23:32:54.057779+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:54.058780+05:30
TCL C715 Series 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Handsfree Voice Control & Do...,41490,129990,68% off,605,99,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Year Product Warranty']",2022-09-24 23:32:54.058780+05:30
SAMSUNG 7 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,83890,124900,32% off,0,0,0,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 1 x USB', '1 Year Comprehensive Warranty on Product.']",2022-09-24 23:32:54.058780+05:30
HUIDI 80 cm (32 inch) HD Ready LED Smart Android Based TV with Bezel Less Display,8255,15599,47% off,5375,620,4,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:54.058780+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-24 23:32:54.059780+05:30
SAMSUNG 125 cm (50 inch) Ultra HD (4K) LED Smart TV,53190,78990,32% off,0,0,0,"['Ultra HD (4K) 3,840 x 2,160 Pixels', '1 Year warranty on panel']",2022-09-24 23:32:54.059780+05:30
SAMSUNG 7 125 cm (50 inch) Ultra HD (4K) LED Smart Tizen TV,50990,64900,21% off,0,0,0,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 1 x USB', '1 Year Comprehensive Warranty on Product.']",2022-09-24 23:32:54.059780+05:30
SAMSUNG The Frame 125 cm (50 inch) QLED Ultra HD (4K) Smart Tizen TV,73990,124900,40% off,1218,167,4.2,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-24 23:32:54.060780+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:54.060780+05:30
SONY Bravia 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,48990,66900,26% off,152,29,4.6,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', ""1 Year Comprehensive warranty and 2 Years Additional warranty on Panel (Offer Valid for purchases between 22nd Sep'22 to 31 Oct'22)""]",2022-09-24 23:32:54.060780+05:30
LG UQ75 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV,34780,47990,27% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) Ultra HD 3840 x 2160 Pixels', '1 Year Standard Manufacturer Warranty From LG']",2022-09-24 23:32:54.060780+05:30
LG 165.1 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV,84970,149990,43% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-24 23:32:54.061780+05:30
Adsun Smart Series 60 cm (24 inch) HD Ready LED Smart Android Based TV,6240,18999,67% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:54.061780+05:30
SAMSUNG Q60BAKL 108 cm (43 inch) QLED Ultra HD (4K) Smart Tizen TV,53900,79900,32% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-24 23:32:54.061780+05:30
SAMSUNG 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,105900,162900,34% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel']",2022-09-24 23:32:54.061780+05:30
LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart TV,37910,59990,36% off,22,2,4.6,"['Ultra HD (4K) 3840*2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",2022-09-24 23:32:54.062780+05:30
Adsun 60 cm (24 inch) HD Ready LED TV,5088,12999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:54.062780+05:30
LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,55670,84990,34% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty']",2022-09-24 23:32:54.062780+05:30
LG 81.28 cm (32 inch) Full HD LED Smart TV,24215,31490,23% off,0,0,0,"['Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:54.063780+05:30
